@timestamp,auth_token_hash,method,path,path_normalized,remote_ip,request_id,response_size,response_time_ms,sampling_flag,status,upstream,user_agent,user_id_hash,user_role,waf_action,waf_rule_id,label
2026-04-21 03:08:25+00:00,(empty),GET,/api/users/by-email/user1@gmail.com,/api/users/by-email/{email},172.20.0.10,64329ea247ed6bd76184fceff0bdf180,146.0,246.0,0,200,172.20.0.14:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:08:26+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,2a4792ad83e2078eda1dcf3ac2022435,372.0,890.0,0,200,172.20.0.15:8001,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:08:26+00:00,(empty),GET,/api/products/,/api/products,172.20.0.10,e660522c88fb4b9676dc86603bb94b1c,4180.0,181.0,0,200,172.20.0.11:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:08:38+00:00,75a5165da7bd9e28e487aed3ed7daa8f03ba97addc245bf58162731f63c563ce,POST,/api/cart/,/api/cart,172.20.0.10,bd77896951123477805f6494189d4c17,69.0,350.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-21 03:08:49+00:00,(empty),GET,/api/products/search?q=may+tinh&category=&brand=&min_price=0&max_price=999999999&page=1&page_size=20,/api/products/search,172.20.0.10,23e936a9c8c64f2aa763df664909b9ac,62.0,123.0,0,200,172.20.0.11:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:08:55+00:00,75a5165da7bd9e28e487aed3ed7daa8f03ba97addc245bf58162731f63c563ce,GET,/api/cart/,/api/cart,172.20.0.10,7c6101a0f27f11a6fb10ac88ac4d20ac,69.0,9.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-21 03:08:55+00:00,(empty),GET,/api/products/7,/api/products/{id},172.20.0.10,3cc468a9759c11cbe2a6c129c30be1cc,190.0,13.0,0,200,172.20.0.11:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:08:59+00:00,75a5165da7bd9e28e487aed3ed7daa8f03ba97addc245bf58162731f63c563ce,GET,/api/cart/,/api/cart,172.20.0.10,d8a8a416785c69d5cb5616917253168d,69.0,8.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-21 03:08:59+00:00,(empty),GET,/api/products/7,/api/products/{id},172.20.0.10,b7a588ec0d04bfc9059b2c51f6ada51e,190.0,9.0,0,200,172.20.0.11:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:09:09+00:00,75a5165da7bd9e28e487aed3ed7daa8f03ba97addc245bf58162731f63c563ce,GET,/api/cart/,/api/cart,172.20.0.10,89a9dc980e8d8dffe83ae0b9f9e4b562,69.0,4.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-21 03:09:09+00:00,(empty),GET,/api/products/7,/api/products/{id},172.20.0.10,0ed97545ac7b141c9b956c941c8f2647,190.0,5.0,0,200,172.20.0.11:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:09:09+00:00,(empty),GET,/api/inventory/7,/api/inventory/{id},172.20.0.10,12251d53592ede84a87b82d5baa3cedb,29.0,151.0,0,200,172.20.0.12:8003,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:09:09+00:00,(empty),POST,/api/inventory/update,/api/inventory/update,172.20.0.10,3fea7a7a2cb35a44aee24dc596e20688,29.0,56.0,0,200,172.20.0.12:8003,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-21 03:09:09+00:00,75a5165da7bd9e28e487aed3ed7daa8f03ba97addc245bf58162731f63c563ce,DELETE,/api/cart/,/api/cart,172.20.0.10,878c492b246b94fa17da9ac340ccf464,25.0,5.0,0,200,172.20.0.9:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-21 03:09:09+00:00,75a5165da7bd9e28e487aed3ed7daa8f03ba97addc245bf58162731f63c563ce,POST,/api/orders/,/api/orders,172.20.0.10,c19c0334469aa415c617302eac84d973,278.0,628.0,0,200,172.20.0.16:8005,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
