@timestamp,auth_token_hash,method,path,path_normalized,remote_ip,request_id,response_size,response_time_ms,sampling_flag,status,upstream,user_agent,user_id_hash,user_role,waf_action,waf_rule_id,label
2026-04-07 03:21:42+00:00,(empty),GET,/api/users/by-email/hacker@gmail.com,/api/users/by-email/{email},172.20.0.10,523cdeb503ba85c72a952d9c7d3b9eb2,147.0,228.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:21:43+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,79d59f4b3b23868222aa76b4e0294481,374.0,772.0,0,200,172.20.0.15:8001,python-requests/2.32.5,(empty),GUEST,0,0,0
2026-04-07 03:21:43+00:00,(empty),GET,/api/users/by-email/user1@gmail.com,/api/users/by-email/{email},172.20.0.10,440ebd499beff544b2ac6cbfa4cd2c59,146.0,7.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:21:43+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,bcd01c4278dc526d0492f6eeadb75b6c,372.0,309.0,0,200,172.20.0.15:8001,python-requests/2.32.5,(empty),GUEST,0,0,0
2026-04-07 03:21:43+00:00,(empty),GET,/api/users/by-email/user2@gmail.com,/api/users/by-email/{email},172.20.0.10,1c0e109cda70f96ad9b20b4c9c36b372,146.0,6.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:21:43+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,244103629256a1c0eebc137bb049a724,372.0,289.0,0,200,172.20.0.15:8001,python-requests/2.32.5,(empty),GUEST,0,0,1
2026-04-07 03:21:43+00:00,(empty),GET,/api/users/by-email/user3@gmail.com,/api/users/by-email/{email},172.20.0.10,cb75683c582bc477be7b654f10ed6a0c,146.0,4.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:21:43+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,4befca45da3a57a00c8b981c0325fca7,372.0,249.0,0,200,172.20.0.15:8001,python-requests/2.32.5,(empty),GUEST,0,0,0
2026-04-07 03:21:43+00:00,(empty),GET,/api/users/by-email/user4@gmail.com,/api/users/by-email/{email},172.20.0.10,74533e35262e0821f71b70837aeec5b0,146.0,7.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:21:44+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,158bc54f5ed428523ac0a5e5eb3c4a88,372.0,257.0,0,200,172.20.0.15:8001,python-requests/2.32.5,(empty),GUEST,0,0,0
2026-04-07 03:21:44+00:00,(empty),GET,/api/users/by-email/user5@gmail.com,/api/users/by-email/{email},172.20.0.10,d9bf43d5961fc5feb2a15c44c1686b4e,146.0,11.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:21:44+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,d24e43d35f7c1bcb2a11a3d16c643502,372.0,336.0,0,200,172.20.0.15:8001,python-requests/2.32.5,(empty),GUEST,0,0,0
2026-04-07 03:21:44+00:00,(empty),GET,/api/users/by-email/attacker1@gmail.com,/api/users/by-email/{email},172.20.0.10,9f1c6caad80ebe989153bfb084dc6d03,27.0,15.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:21:44+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,6a7e23afcb8f64305ecd84bc312c66a9,37.0,42.0,0,401,172.20.0.15:8001,python-requests/2.32.5,(empty),GUEST,0,0,0
2026-04-07 03:21:45+00:00,5b63c09164c69482d4ef3a0d4a671f92dd689ec06952d5ca6472b39535ffef52,POST,/api/cart/,/api/cart,172.20.0.10,ccc1e0449e8b456caea74ad3741d72d1,100.0,491.0,0,200,172.20.0.12:8004,python-requests/2.32.5,3280aa0fc5842471d1072ee83a22331e704560ced3ba5c63979a3abf9312f453,USER,0,0,0
2026-04-07 03:21:47+00:00,a12e9119486fda7a5e73d359dcc21409c579b22b13b7c0ce45c29c728a52d4bf,GET,/api/inventory/5,/api/inventory/{id},172.20.0.10,c535d4f5e593b21f90a095ff925401ce,30.0,445.0,0,200,172.20.0.13:8003,python-requests/2.32.5,2a12a5923de4cf6666f1e89ca01b065eec143477a6efa563b072311ca3c58cf3,USER,0,0,0
2026-04-07 03:21:48+00:00,83ba630f45460b40524b429d79463b39ad199ffaf7464650966dfdd90e10c201,GET,/api/inventory/8,/api/inventory/{id},172.20.0.10,de27a720c1e63b24c2fa018f143b2ba1,30.0,9.0,0,200,172.20.0.13:8003,python-requests/2.32.5,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-07 03:21:50+00:00,f71f0c58f46243b6b4b84c414200cb8a3c9e027a8b8738297cfe61b3341858e3,POST,/api/cart/,/api/cart,172.20.0.10,73804030ff72980c544afd97e0ef2f26,130.0,49.0,0,200,172.20.0.12:8004,python-requests/2.32.5,13272ebc99822fe837bbaf0d5a0be884de418312d2c250470c247b60eb3a88f5,USER,0,0,0
2026-04-07 03:21:52+00:00,f71f0c58f46243b6b4b84c414200cb8a3c9e027a8b8738297cfe61b3341858e3,POST,/api/cart/,/api/cart,172.20.0.10,9ffd2747c228573204c77ef9caa50e9a,130.0,48.0,0,200,172.20.0.12:8004,python-requests/2.32.5,13272ebc99822fe837bbaf0d5a0be884de418312d2c250470c247b60eb3a88f5,USER,0,0,0
2026-04-07 03:21:53+00:00,5b63c09164c69482d4ef3a0d4a671f92dd689ec06952d5ca6472b39535ffef52,GET,/api/products/24,/api/products/{id},172.20.0.10,cde85ef4842f5fb39bf4907d6301b556,30.0,251.0,0,404,172.20.0.14:8002,python-requests/2.32.5,3280aa0fc5842471d1072ee83a22331e704560ced3ba5c63979a3abf9312f453,USER,0,0,1
2026-04-07 03:21:55+00:00,(empty),GET,/api/orders/1,/api/orders/{id},172.20.0.10,2bb3b664989c9fa5ba901e81e7319f5d,22.0,290.0,0,404,172.20.0.16:8005,python-requests/2.32.5,(empty),GUEST,0,0,1
2026-04-07 03:21:58+00:00,31e03b32d494cafced7a2a7a975577256ef3a8341507d2a70966065ef9c96ba7,GET,/api/cart/,/api/cart,172.20.0.10,10ca6f64854543814f3602351d92951d,252.0,7.0,0,200,172.20.0.12:8004,python-requests/2.32.5,c3215db9fc88df0945fdbb2b5a9f29788dcabc46c75d3c894a7d1b5634aaf29c,USER,0,0,0
2026-04-07 03:22:00+00:00,f71f0c58f46243b6b4b84c414200cb8a3c9e027a8b8738297cfe61b3341858e3,POST,/api/orders/,/api/orders,172.20.0.10,e6c2b40d30b04e5057e46913b3fad1d3,99.0,248.0,0,422,172.20.0.16:8005,python-requests/2.32.5,13272ebc99822fe837bbaf0d5a0be884de418312d2c250470c247b60eb3a88f5,USER,0,0,0
2026-04-07 03:22:01+00:00,a12e9119486fda7a5e73d359dcc21409c579b22b13b7c0ce45c29c728a52d4bf,DELETE,/api/cart/,/api/cart,172.20.0.10,067c3778aa205ab78277f41910d6fcc5,25.0,11.0,0,200,172.20.0.12:8004,python-requests/2.32.5,2a12a5923de4cf6666f1e89ca01b065eec143477a6efa563b072311ca3c58cf3,USER,0,0,0
2026-04-07 03:22:02+00:00,(empty),GET,/api/orders/2,/api/orders/{id},172.20.0.10,ca7a28403d50983c1484887b0153eed6,22.0,4.0,0,404,172.20.0.16:8005,python-requests/2.32.5,(empty),GUEST,0,0,1
2026-04-07 03:23:33+00:00,(empty),GET,/api/users/by-email/user3@gmail.com,/api/users/by-email/{email},172.20.0.10,b8492be072e44b87c3e9f4c24d11b49d,146.0,482.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:23:33+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,98d61923cbbef24f7753ea969ddb41b7,372.0,1025.0,0,200,172.20.0.15:8001,python-requests/2.32.5,(empty),GUEST,0,0,0
2026-04-07 03:23:33+00:00,b754764fc481d1114f673372679a3af94168c22e59bd60776873c6ab34cc87da,GET,/api/users/,/api/users,172.20.0.10,9200303a67840c9881e988ba692e7123,74.0,17.0,0,403,172.20.0.9:8000,python-requests/2.32.5,13272ebc99822fe837bbaf0d5a0be884de418312d2c250470c247b60eb3a88f5,USER,0,0,0
2026-04-07 03:23:34+00:00,b754764fc481d1114f673372679a3af94168c22e59bd60776873c6ab34cc87da,DELETE,/api/users/2,/api/users/{id},172.20.0.10,220df79ed5bd2db4c07044ec61a260d3,74.0,8.0,0,403,172.20.0.9:8000,python-requests/2.32.5,13272ebc99822fe837bbaf0d5a0be884de418312d2c250470c247b60eb3a88f5,USER,0,0,0
2026-04-07 03:23:36+00:00,b754764fc481d1114f673372679a3af94168c22e59bd60776873c6ab34cc87da,POST,/api/inventory/update,/api/inventory/update,172.20.0.10,b7c6990c26cb167863f017eb371f3966,34.0,219.0,0,200,172.20.0.13:8003,python-requests/2.32.5,13272ebc99822fe837bbaf0d5a0be884de418312d2c250470c247b60eb3a88f5,USER,0,0,0
2026-04-07 03:24:14+00:00,(empty),GET,/api/users/by-email/user1@gmail.com,/api/users/by-email/{email},172.20.0.10,d7e0c08d4f200a0ec93bf53665aa5667,146.0,161.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:24:14+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,ea20fc3fc2f34f7eaa991e622ee43f69,372.0,559.0,0,200,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,0
2026-04-07 03:24:14+00:00,(empty),GET,/api/users/by-email/user2@gmail.com,/api/users/by-email/{email},172.20.0.10,e336c84109de910f05f4c66c0472de5f,146.0,12.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:24:14+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,172e759f10e133c7e02294a3106d682e,372.0,296.0,0,200,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,0
2026-04-07 03:24:15+00:00,(empty),GET,/api/users/by-email/user3@gmail.com,/api/users/by-email/{email},172.20.0.10,aed511906183c333f5b37f1d02ab50a6,146.0,53.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:24:15+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,24502851c40a01610f4b367c0cc2bad9,372.0,542.0,0,200,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,0
2026-04-07 03:24:15+00:00,(empty),GET,/api/users/by-email/user4@gmail.com,/api/users/by-email/{email},172.20.0.10,82d1de5df4c654d304d81805af7e2126,146.0,22.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:24:16+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,876c32d5068778d61e09b3564cdabc4f,372.0,584.0,0,200,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,0
2026-04-07 03:24:16+00:00,(empty),GET,/api/users/by-email/user5@gmail.com,/api/users/by-email/{email},172.20.0.10,864acfccb25d2a1181425b361b10d8b0,146.0,9.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:24:16+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,b8731f9b58ba740a9b93a2351e68f8c7,372.0,330.0,0,200,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,0
2026-04-07 03:24:16+00:00,(empty),GET,/api/users/by-email/hacker@gmail.com,/api/users/by-email/{email},172.20.0.10,65be8e72ed8d00185505322317219d4a,147.0,9.0,0,200,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:24:16+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,31a5286ed78782c2bcf4aa51959d5c26,374.0,267.0,0,200,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,0
2026-04-07 03:24:16+00:00,df783fec0624a6d0876f32e2ed4dc2d88962001cb7b9188c3da5d2377aee196f,GET,/api/products/,/api/products,85.104.171.21,69cfb587e4e954c55f0e8a4844169592,3429.0,152.0,0,200,172.20.0.14:8002,Python/3.14 aiohttp/3.13.2,3280aa0fc5842471d1072ee83a22331e704560ced3ba5c63979a3abf9312f453,USER,0,0,0
2026-04-07 03:24:17+00:00,df783fec0624a6d0876f32e2ed4dc2d88962001cb7b9188c3da5d2377aee196f,POST,/api/cart/,/api/cart,85.104.171.21,d97f87d3c9b5792b7dc7217dd544ddcb,131.0,230.0,0,200,172.20.0.12:8004,Python/3.14 aiohttp/3.13.2,3280aa0fc5842471d1072ee83a22331e704560ced3ba5c63979a3abf9312f453,USER,0,0,0
2026-04-07 03:24:18+00:00,df783fec0624a6d0876f32e2ed4dc2d88962001cb7b9188c3da5d2377aee196f,GET,/api/cart/,/api/cart,85.104.171.21,82012938e123e1a7fccfeebe35b5a36f,131.0,25.0,0,200,172.20.0.12:8004,Python/3.14 aiohttp/3.13.2,3280aa0fc5842471d1072ee83a22331e704560ced3ba5c63979a3abf9312f453,USER,0,0,0
2026-04-07 03:24:19+00:00,(empty),GET,/api/users/by-email/admin7@store.com,/api/users/by-email/{email},172.20.0.10,3e9d04ba02393a3f50da37aba3f805e0,27.0,55.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-07 03:24:19+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,8d17f10cb115edeb6b8961b1cd5b0b59,37.0,110.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),GET,/api/users/by-email/admin29@store.com,/api/users/by-email/{email},172.20.0.10,4794cf244abf7044ae40194ed96333ff,27.0,34.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,bb3471bf246d6572186094b89f2dd729,37.0,61.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),GET,/api/users/by-email/admin95@store.com,/api/users/by-email/{email},172.20.0.10,d4019ee2fe7637979b4869bc20d26251,27.0,7.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,ec4b118b0de780036e2532a1f50e0277,37.0,25.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),GET,/api/users/by-email/admin33@store.com,/api/users/by-email/{email},172.20.0.10,84d38775c4c12ac0ad984723e5ca8917,27.0,8.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,4822afc07325fbd7dfb1ed326f748811,37.0,30.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),GET,/api/users/by-email/admin85@store.com,/api/users/by-email/{email},172.20.0.10,3888c8d9eb698c24d0653ba91d436fed,27.0,6.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,f32072d99d071df33732ba5910f938dc,37.0,24.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),GET,/api/users/by-email/admin26@store.com,/api/users/by-email/{email},172.20.0.10,0fc85f3ae73180d1ab0f3249fb3146e5,27.0,6.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:19+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,3ddfa69dc174cc390d74f47a81fd2040,37.0,23.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),GET,/api/users/by-email/admin45@store.com,/api/users/by-email/{email},172.20.0.10,c1b56f9074ea5f60acdc185f738a4873,27.0,11.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,c3268dc75790558d1c43019ad7a802cd,37.0,26.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),GET,/api/users/by-email/admin82@store.com,/api/users/by-email/{email},172.20.0.10,884ac62dff89cbb3c8c148a119619141,27.0,6.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,b32ac8500417731ff43df03f496a9443,37.0,23.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),GET,/api/users/by-email/admin11@store.com,/api/users/by-email/{email},172.20.0.10,3d92d0d6b6c9aa98bc33b81edaf2394a,27.0,6.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,50b5388f60dc0103cb8e45dfae42e12b,37.0,21.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),GET,/api/users/by-email/admin71@store.com,/api/users/by-email/{email},172.20.0.10,4eea0e98b0c4163ff1ebac576576a2c8,27.0,9.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,0aa617a866eaea8b0df2078ec1f08c14,37.0,37.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),GET,/api/users/by-email/admin70@store.com,/api/users/by-email/{email},172.20.0.10,0cbee19236d39be9c4002736ddd4d208,27.0,8.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,e2b8ac1a9e9f602f63a0b929cb96748d,37.0,31.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),GET,/api/users/by-email/admin32@store.com,/api/users/by-email/{email},172.20.0.10,c17c03d7275929d2a9eacf1a1c8cbbef,27.0,33.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,1dd255fe076ab14e21d65bdc1555d9af,37.0,52.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),GET,/api/users/by-email/admin24@store.com,/api/users/by-email/{email},172.20.0.10,3dffe402dbe8e49fc558a8b2f724dd1f,27.0,8.0,0,404,172.20.0.9:8000,python-httpx/0.28.1,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,ef4c626199f9593aa7aa68b134b161e2,37.0,25.0,0,401,172.20.0.15:8001,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,1958fd4b7863d55532aa698517a034c2,169.0,0.0,0,429,,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,f9c626754d7e6abe3c21a6ba0af1bc31,169.0,0.0,0,429,,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
2026-04-07 03:24:20+00:00,(empty),POST,/api/auth/login,/api/auth/login,45.69.12.117,348108cad4ca615324a6e2dc43ec443c,169.0,0.0,0,429,,Python/3.14 aiohttp/3.13.2,(empty),GUEST,0,0,1
