@timestamp,auth_token_hash,method,path,path_normalized,remote_ip,request_id,response_size,response_time_ms,sampling_flag,status,upstream,user_agent,user_id_hash,user_role,waf_action,waf_rule_id,label
2026-05-05 02:26:02+00:00,(empty),GET,/api/products/search?q=abc&category=&brand=&min_price=0&max_price=999999999&page=1&page_size=20,/api/products/search,172.20.0.10,0ee7f30d487f2562b8772753057fa97e,62.0,543.0,0,200,172.20.0.9:8002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",(empty),GUEST,0,0,0
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,4e803f7de98d7dd76bf9763334875fa7,0.0,202.0,0,307,172.20.0.15:8004,ApacheBench/2.3,(empty),GUEST,0,0,0
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,d76a8f792eb6dca334ddcd0f0b829968,169.0,0.0,0,429,,ApacheBench/2.3,(empty),GUEST,0,0,1
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,8eda896af5fb3d288de4b9e2355f341f,169.0,0.0,0,429,,ApacheBench/2.3,(empty),GUEST,0,0,1
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,7e3aef5b2f2b5f565b7bf3c83a434fcd,169.0,0.0,0,429,,ApacheBench/2.3,(empty),GUEST,0,0,1
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,16ec2adabf0885e980f4d3ea5ca30bd1,169.0,0.0,0,429,,ApacheBench/2.3,(empty),GUEST,0,0,1
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,a5d755c7d885619875378cac4b23d2cb,169.0,0.0,0,429,,ApacheBench/2.3,(empty),GUEST,0,0,1
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,4195eb7728dd4869ea5bf8312a60e485,169.0,0.0,0,429,,ApacheBench/2.3,(empty),GUEST,0,0,1
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,b40d6c358fbca27277d77686595a13c8,169.0,0.0,0,429,,ApacheBench/2.3,(empty),GUEST,0,0,1
2026-05-05 02:31:12+00:00,(empty),GET,/api/cart,/api/cart,172.20.0.10,01e2ee900d8d782bdba42bb03b60450d,169.0,0.0,0,429,,ApacheBench/2.3,(empty),GUEST,0,0,1
