@timestamp,auth_token_hash,method,path,path_normalized,remote_ip,request_id,response_size,response_time_ms,sampling_flag,status,upstream,user_agent,user_id_hash,user_role,waf_action,waf_rule_id,label
2026-04-05 13:45:48+00:00,(empty),GET,/api/users/by-email/user1@gmail.com,/api/users/by-email/{email},172.20.0.10,e311705ba394c31d7587fcb862989e06,146.0,605.0,0,200,172.20.0.11:8000,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:45:49+00:00,(empty),POST,/api/auth/login,/api/auth/login,172.20.0.10,8e8a33117e9c8b81816900ff11914911,372.0,1194.0,0,200,172.20.0.15:8001,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:45:49+00:00,(empty),GET,/api/products/,/api/products,172.20.0.10,c4d22a6a2ac739f5f8ee4d7dc76dfe07,3429.0,24.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:45:54+00:00,(empty),GET,/api/products/search?q=a&category=&brand=&min_price=0&max_price=999999999&page=1&page_size=20,/api/products/search,172.20.0.10,1af0ecd16bd464ba785021c42362ca6a,2497.0,15.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:45:55+00:00,c318c41fc745829df376755d6e2cf692a2604746f683434c71433de6ddad8f04,POST,/api/cart/,/api/cart,172.20.0.10,d4b03578fdc857aea7e196ccc23f0c37,161.0,86.0,0,200,172.20.0.13:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-05 13:45:57+00:00,c318c41fc745829df376755d6e2cf692a2604746f683434c71433de6ddad8f04,GET,/api/cart/,/api/cart,172.20.0.10,bf09f7758b6133c2236401d0d8be3d7e,161.0,9.0,0,200,172.20.0.13:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-05 13:45:57+00:00,(empty),GET,/api/products/10,/api/products/{id},172.20.0.10,ff37f9f0ba81d7cf4aeb4f476c3b88f4,166.0,10.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:45:57+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,49fcbe5bb4a22df359a7f502f45768db,156.0,7.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:45:57+00:00,(empty),GET,/api/products/12,/api/products/{id},172.20.0.10,ae5115088cc4ef49c11ca756028d12a0,167.0,5.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:45:57+00:00,(empty),GET,/api/products/2,/api/products/{id},172.20.0.10,5186f676b455ef07d2b60a805998e1ee,162.0,7.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:45:59+00:00,c318c41fc745829df376755d6e2cf692a2604746f683434c71433de6ddad8f04,DELETE,/api/cart/item/10,/api/cart/item/{id},172.20.0.10,26c2de435487694d1e55a0391fb40b3f,130.0,11.0,0,200,172.20.0.13:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-05 13:45:59+00:00,c318c41fc745829df376755d6e2cf692a2604746f683434c71433de6ddad8f04,GET,/api/cart/,/api/cart,172.20.0.10,dd945a08161314f16e3c5ce39b0c1a88,130.0,6.0,0,200,172.20.0.13:8004,python-httpx/0.28.1,b822f99a7142e909d1b0df5b7f73270e083a1900bc11003d8e4dfcf5f53f7f5e,USER,0,0,0
2026-04-05 13:45:59+00:00,(empty),GET,/api/products/1,/api/products/{id},172.20.0.10,f7952d4956f66b7c7887eb3e93da5563,156.0,9.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
2026-04-05 13:46:00+00:00,(empty),GET,/api/products/12,/api/products/{id},172.20.0.10,2a4f586690fe72be014ce9ea51ceec4a,167.0,8.0,0,200,172.20.0.12:8002,python-httpx/0.28.1,(empty),GUEST,0,0,0
